kode_bps,kode_dagri,nama_bps,nama_dagri
1708060,17.08.06,KABA WETAN,KEBAWETAN
1708010,17.08.08,MUARA KEMUMU,MUARA KEMUMU
1708020,17.08.01,BERMANI ILIR,BERMANI ILIR
1708030,17.08.07,SEBERANG MUSI,SEBERANG MUSI
1708040,17.08.03,TEBAT KARAI,TEBAT KARAI
1708050,17.08.04,KEPAHIANG,KEPAHIANG
1708070,17.08.02,UJAN MAS,UJAN MAS
1708080,17.08.05,MERIGI,MERIGI
1709010,17.09.02,TALANG EMPAT,TALANG EMPAT
1709020,17.09.01,KARANG TINGGI,KARANG TINGGI
1709030,17.09.06,TABA PENANJUNG,TABA PENANJUNG
1709031,17.09.07,MERIGI KELINDANG,MERIGI KELINDANG
1709040,17.09.05,PAGAR JATI,PAGAR JATI
1709041,17.09.08,MERIGI SAKTI,MERIGI SAKTI
1709050,17.09.03,PONDOK KELAPA,PONDOK KELAPA
1709051,17.09.09,PONDOK KUBANG,PONDOK KUBANG
1709060,17.09.04,PEMATANG TIGA,PEMATANG TIGA
1709061,17.09.10,BANG HAJI,BANG HAJI
1771010,17.71.01,SELEBAR,SELEBAR
1771011,17.71.05,KAMPUNG MELAYU,KAMPUNG MELAYU
1771020,17.71.02,GADING CEMPAKA,GADING CEMPAKA
1771021,17.71.06,RATU AGUNG,RATU AGUNG
1771022,17.71.07,RATU SAMBAN,RATU SAMBAN
1771023,17.71.09,SINGARAN PATI,SINGARAN PATI
1771030,17.71.03,TELUK SEGARA,TELUK SEGARA
1771031,17.71.08,SUNGAI SERUT,SUNGAI SERUT
1771040,17.71.04,MUARA BANGKA HULU,MUARA BANGKA HULU
1801040,18.04.04,BALIK BUKIT,BALIK BUKIT
1801041,18.04.11,SUKAU,SUKAU
1801042,18.04.22,LUMBOK SEMINUNG,LUMBOK SEMINUNG
1801050,18.04.06,BELALAU,BELALAU
1801051,18.04.08,SEKINCAU,SEKINCAU
1801052,18.04.09,SUOH,SUOH
1801053,18.04.10,BATU BRAK,BATU BRAK
1801054,18.04.20,PAGAR DEWA,PAGAR DEWA
1801055,18.04.21,BATU KETULIS,BATU KETULIS
1801056,18.04.23,BANDAR NEGERI SUOH,BANDAR NEGERI SUOH
1801060,18.04.05,SUMBER JAYA,SUMBER JAYA
1801061,18.04.07,WAY TENONG,WAY TENONG
1801062,18.04.15,GEDUNG SURIAN,GEDUNG SURIAN
1801063,18.04.18,KEBUN TEBU,KEBUN TEBU
1801064,18.04.19,AIR HITAM,AIR HITAM
1802041,18.06.13,SUMBEREJO,SUMBER REJO
1802031,18.06.15,ULUBELU,ULU BELU
1802111,18.06.17,KELUMBAYAN,KLUMBAYAN
1802113,18.06.28,KELUMBAYAN BARAT,KLUMBAYAN BARAT
1802010,18.06.03,WONOSOBO,WONOSOBO
1802011,18.06.12,SEMAKA,SEMAKA
1802012,18.06.25,BANDAR NEGERI SEMUONG,BANDAR NEGERI SEMUONG
1802020,18.06.01,KOTA AGUNG,KOTA AGUNG
1802021,18.06.16,PEMATANG SAWA,PEMATANG SAWA
1802022,18.06.19,KOTA AGUNG TIMUR,KOTA AGUNG TIMUR
1802023,18.06.18,KOTA AGUNG BARAT,KOTA AGUNG BARAT
1802030,18.06.04,PULAU PANGGUNG,PULAU PANGGUNG
1802032,18.06.26,AIR NANINGAN,AIR NANINGAN
1802040,18.06.02,TALANG PADANG,TALANG PADANG
1802042,18.06.20,GISTING,GISTING
1802043,18.06.21,GUNUNG ALIP,GUNUNG ALIP
1802050,18.06.11,PUGUNG,PUGUNG
1802101,18.06.27,BULOK,BULOK
1802110,18.06.09,CUKUH BALAK,CUKUH BALAK
1802112,18.06.24,LIMAU,LIMAU
1803111,18.01.16,RAJABASA,RAJA BASA
1803060,18.01.04,NATAR,NATAR
1803070,18.01.13,JATI AGUNG,JATI AGUNG
1803080,18.01.05,TANJUNG BINTANG,TANJUNG BINTANG
1803081,18.01.22,TANJUNG SARI,TANJUNG SARI
1803090,18.01.08,KATIBUNG,KATIBUNG
1803091,18.01.18,MERBAU MATARAM,MERBAU MATARAM
1803092,18.01.23,WAY SULAN,WAY SULAN
1803100,18.01.07,SIDOMULYO,SIDOMULYO
1803101,18.01.17,CANDIPURO,CANDIPURO
1803102,18.01.24,WAY PANJI,WAY PANJI
1803110,18.01.06,KALIANDA,KALIANDA
1803120,18.01.10,PALAS,PALAS
1803121,18.01.15,SRAGI,SRAGI
1803130,18.01.09,PENENGAHAN,PENENGAHAN
1803131,18.01.14,KETAPANG,KETAPANG
1803132,18.01.21,BAKAUHENI,BAKAUHENI
1804040,18.07.11,MARGATIGA,MARGA TIGA
1804072,18.07.15,BANDAR SRIBAWONO,BANDAR SRIBHAWONO
1804081,18.07.22,BRAJA SLEBAH,BRAJA SELEBAH
1804010,18.07.10,METRO KIBANG,METRO KIBANG
1804020,18.07.06,BATANGHARI,BATANGHARI
1804030,18.07.05,SEKAMPUNG,SEKAMPUNG
1804050,18.07.12,SEKAMPUNG UDIK,SEKAMPUNG UDIK
1804060,18.07.03,JABUNG,JABUNG
1804061,18.07.19,PASIR SAKTI,PASIR SAKTI
1804062,18.07.20,WAWAY KARYA,WAWAY KARYA
1804063,18.07.24,MARGA SEKAMPUNG,MARGA SEKAMPUNG
1804070,18.07.02,LABUHAN MARINGGAI,LABUHAN MARINGGAI
1804071,18.07.16,MATARAM BARU,MATARAM BARU
1804073,18.07.17,MELINTING,MELINTING
1804074,18.07.18,GUNUNG PELINDUNG,GUNUNG PELINDUNG
1804080,18.07.07,WAY JEPARA,WAY JEPARA
1804082,18.07.21,LABUHAN RATU,LABUHAN RATU
1804090,18.07.01,SUKADANA,SUKADANA
1804091,18.07.14,BUMI AGUNG,BUMI AGUNG
1804092,18.07.13,BATANGHARI NUBAN,BATANGHARI NUBAN
1804100,18.07.04,PEKALONGAN,PEKALONGAN
1804110,18.07.09,RAMAN UTARA,RAMAN UTARA
1804120,18.07.08,PURBOLINGGO,PURBOLINGGO
1804121,18.07.23,WAY BUNGUR,WAY BUNGUR
1805030,18.02.02,BANGUNREJO,BANGUN REJO
1805082,18.02.17,WAY PENGUBUAN,WAY PANGUBUAN
1805010,18.02.03,PADANG RATU,PADANG RATU
1805011,18.02.20,SELAGAI LINGGA,SELAGAI LINGGA
1805012,18.02.19,PUBIAN,PUBIAN
1805013,18.02.21,ANAK TUHA,ANAK TUHA
1805014,18.02.27,ANAK RATU AJI,ANAK RATU AJI
1805020,18.02.01,KALIREJO,KALIREJO
1805021,18.02.22,SENDANG AGUNG,SENDANG AGUNG
1805040,18.02.04,GUNUNG SUGIH,GUNUNG SUGIH
1805041,18.02.15,BEKRI,BEKRI
1805042,18.02.14,BUMI RATU NUBAN,BUMI RATU NUBAN
1805050,18.02.05,TRIMURJO,TRIMURJO
1805060,18.02.06,PUNGGUR,PUNGGUR
1805061,18.02.23,KOTA GAJAH,KOTA GAJAH
1805070,18.02.08,SEPUTIH RAMAN,SEPUTIH RAMAN
1805080,18.02.07,TERBANGGI BESAR,TERBANGGI BESAR
1805081,18.02.16,SEPUTIH AGUNG,SEPUTIH AGUNG
1805090,18.02.13,TERUSAN NUNYAI,TERUSAN NUNYAI
1805100,18.02.11,SEPUTIH MATARAM,SEPUTIH MATARAM
1805101,18.02.18,BANDAR MATARAM,BANDAR MATARAM
1805110,18.02.10,SEPUTIH BANYAK,SEPUTIH BANYAK
1805111,18.02.25,WAY SEPUTIH,WAY SEPUTIH
1805120,18.02.09,RUMBIA,RUMBIA
1805121,18.02.24,BUMI NABUNG,BUMI NABUNG
1805122,18.02.28,PUTRA RUMBIA,PUTRA RUMBIA
1805130,18.02.12,SEPUTIH SURABAYA,SEPUTIH SURABAYA
1805131,18.02.26,BANDAR SURABAYA,BANDAR SURABAYA
1806032,18.03.22,ABUNG  KUNANG,ABUNG KUNANG
1806073,18.03.21,SUNGKAI  BARAT,SUNGKAI BARAT
1806081,18.03.17,HULUSUNGKAI,HULU SUNGKAI
1806010,18.03.01,BUKIT KEMUNING,BUKIT KEMUNING
1806011,18.03.12,ABUNG TINGGI,ABUNG TINGGI
1806020,18.03.04,TANJUNG RAJA,TANJUNG RAJA
1806030,18.03.06,ABUNG BARAT,ABUNG BARAT
1806031,18.03.11,ABUNG TENGAH,ABUNG TENGAH
1806033,18.03.19,ABUNG PEKURUN,ABUNG PEKURUN
1806040,18.03.02,KOTABUMI,KOTABUMI
1806041,18.03.09,KOTABUMI UTARA,KOTABUMI UTARA
1806042,18.03.10,KOTABUMI SELATAN,KOTABUMI SELATAN
1806050,18.03.07,ABUNG SELATAN,ABUNG SELATAN
1806051,18.03.13,ABUNG SEMULI,ABUNG SEMULI
1806052,18.03.23,BLAMBANGAN PAGAR,BLAMBANGAN PAGAR
1806060,18.03.05,ABUNG TIMUR,ABUNG TIMUR
1806061,18.03.14,ABUNG SURAKARTA,ABUNG SURAKARTA
1806070,18.03.03,SUNGKAI SELATAN,SUNGKAI SELATAN
1806071,18.03.15,MUARA SUNGKAI,MUARA SUNGKAI
1806072,18.03.16,BUNGA MAYANG,BUNGA MAYANG
1806074,18.03.20,SUNGKAI JAYA,SUNGKAI JAYA
1806080,18.03.08,SUNGKAI UTARA,SUNGKAI UTARA
1806082,18.03.18,SUNGKAI TENGAH,SUNGKAI TENGAH
1807051,18.08.13,BUAY  BAHUGA,BUAY BAHUGA
1807010,18.08.03,BANJIT,BANJIT
1807020,18.08.04,BARADATU,BARADATU
1807021,18.08.10,GUNUNG LABUHAN,GUNUNG LABUHAN
1807030,18.08.02,KASUI,KASUI
1807031,18.08.09,REBANG TANGKAS,REBANG TANGKAS
1807040,18.08.01,BLAMBANGAN UMPU,BLAMBANGAN UMPU
1807041,18.08.08,WAY TUBA,WAY TUBA
1807042,18.08.07,NEGERI AGUNG,NEGERI AGUNG
1807050,18.08.05,BAHUGA,BAHUGA
1807052,18.08.14,BUMI AGUNG,BUMI AGUNG
1807060,18.08.06,PAKUAN RATU,PAKUAN RATU
1807061,18.08.11,NEGARA BATIN,NEGARA BATIN
1807062,18.08.12,NEGERI BESAR,NEGERI BESAR
1808052,18.05.12,RAWAJITU SELATAN,RAWA JITU SELATAN
1808054,18.05.18,RAWAJITU TIMUR,RAWA JITU TIMUR
1808030,18.05.08,BANJAR AGUNG,BANJAR AGUNG
1808031,18.05.20,BANJAR MARGO,BANJAR MARGO
1808032,18.05.29,BANJAR BARU,BANJAR BARU
1808040,18.05.06,GEDUNG AJI,GEDUNG AJI
1808041,18.05.23,PENAWAR AJI,PENAWAR AJI
1808042,18.05.26,MERAKSA AJI,MERAKSA AJI
1808050,18.05.02,MENGGALA,MENGGALA
1808051,18.05.13,PENAWAR TAMA,PENAWAR TAMA
1808053,18.05.11,GEDUNG MENENG,GEDUNG MENENG
1808055,18.05.22,RAWA PITU,RAWA PITU
1808056,18.05.27,GEDUNG AJI BARU,GEDUNG AJI BARU
1808057,18.05.25,DENTE TELADAS,DENTE TELADAS
1808058,18.05.30,MENGGALA TIMUR,MENGGALA TIMUR
1809050,18.09.01,GEDUNG TATAAN,GEDONG TATAAN
1809010,18.09.06,PUNDUH PIDADA,PUNDUH PIDADA
1809011,18.09.08,MARGA PUNDUH,MARGA PUNDUH
1809020,18.09.05,PADANG CERMIN,PADANG CERMIN
1809021,18.09.10,TELUK PANDAN,TELUK PANDAN
1809022,18.09.11,WAY RATAI,WAY RATAI
1809030,18.09.07,KEDONDONG,KEDONDONG
1809031,18.09.09,WAY KHILAU,WAY KHILAU
1809040,18.09.04,WAY LIMA,WAY LIMA
1809060,18.09.02,NEGERI KATON,NEGERI KATON
1809070,18.09.03,TEGINENENG,TEGINENENG
1810080,18.10.07,ADI LUWIH,ADILUWIH
1810010,18.10.04,PARDASUKA,PARDASUKA
1810020,18.10.03,AMBARAWA,AMBARAWA
1810030,18.10.05,PAGELARAN,PAGELARAN
1810031,18.10.09,PAGELARAN UTARA,PAGELARAN UTARA
1810040,18.10.01,PRINGSEWU,PRINGSEWU
1810050,18.10.02,GADING REJO,GADING REJO
1810060,18.10.08,SUKOHARJO,SUKOHARJO
1810070,18.10.06,BANYUMAS,BANYUMAS
1811070,18.11.03,RAWAJITU UTARA,RAWA JITU UTARA
1811010,18.11.04,WAY SERDANG,WAY SERDANG
1811020,18.11.05,SIMPANG PEMATANG,SIMPANG PEMATANG
1811030,18.11.06,PANCA JAYA,PANCA JAYA
1811040,18.11.07,TANJUNG RAYA,TANJUNG RAYA
1811050,18.11.01,MESUJI,MESUJI
1811060,18.11.02,MESUJI TIMUR,MESUJI TIMUR
1812020,18.12.02,TUMI JAJAR,TUMIJAJAR
1812010,18.12.03,TULANG BAWANG UDIK,TULANG BAWANG UDIK
1812030,18.12.01,TULANG BAWANG TENGAH,TULANG BAWANG TENGAH
1812040,18.12.08,PAGAR DEWA,PAGAR DEWA
1812050,18.12.07,LAMBU KIBANG,LAMBU KIBANG
1812060,18.12.04,GUNUNG TERANG,GUNUNG TERANG
1812061,18.12.09,BATU PUTIH,BATU PUTIH
1812070,18.12.05,GUNUNG AGUNG,GUNUNG AGUNG
1812080,18.12.06,WAY KENANGA,WAY KENANGA
1813030,18.13.06,PULAU PISANG,PULAUPISANG
1813100,18.13.11,BENGKUNAT,BANGKUNAT
1813010,18.13.03,LEMONG,LEMONG
1813020,18.13.04,PESISIR UTARA,PESISIR UTARA
1813040,18.13.05,KARYA PENGGAWA,KARYA PENGGAWA
1813050,18.13.07,WAY KRUI,WAY KRUI
1813060,18.13.01,PESISIR TENGAH,PESISIR TENGAH
1813070,18.13.08,KRUI SELATAN,KRUI SELATAN
1813080,18.13.02,PESISIR SELATAN,PESISIR SELATAN
1813090,18.13.09,NGAMBUR,NGAMBUR
1813110,18.13.11,BENGKUNAT BELIMBING,BANGKUNAT
1813100,18.13.10,BENGKUNAT,NGARAS
1871010,18.71.08,TELUK BETUNG BARAT,TELUKBETUNG BARAT
1871020,18.71.07,TELUK BETUNG SELATAN,TELUKBETUNG SELATAN
1871040,18.71.05,TANJUNG KARANG TIMUR,TANJUNGKARANG TIMUR
1871050,18.71.09,TELUK BETUNG UTARA,TELUKBETUNG UTARA
1871060,18.71.06,TANJUNG KARANG PUSAT,TANJUNGKARANG PUSAT
1871070,18.71.03,TANJUNG KARANG BARAT,TANJUNGKARANG BARAT
1871011,18.71.19,TELUKBETUNG TIMUR,TELUKBETUNG TIMUR
1871021,18.71.20,BUMI WARAS,BUMI WARAS
1871030,18.71.04,PANJANG,PANJANG
1871041,18.71.18,KEDAMAIAN,KEDAMAIAN
1871061,18.71.17,ENGGAL,ENGGAL
1871071,18.71.13,KEMILING,KEMILING
1871072,18.71.16,LANGKAPURA,LANGKAPURA
1871080,18.71.01,KEDATON,KEDATON
1871081,18.71.10,RAJABASA,RAJABASA
1871082,18.71.11,TANJUNG SENANG,TANJUNG SENANG
1871083,18.71.14,LABUHAN RATU,LABUHAN RATU
1871090,18.71.02,SUKARAME,SUKARAME
1871091,18.71.12,SUKABUMI,SUKABUMI
1871092,18.71.15,WAY HALIM,WAY HALIM
1872011,18.72.05,METRO SELATAN,METRO SELATAN
1872012,18.72.03,METRO BARAT,METRO BARAT
1872021,18.72.04,METRO TIMUR,METRO TIMUR
1872022,18.72.01,METRO PUSAT,METRO PUSAT
1872023,18.72.02,METRO UTARA,METRO UTARA
1901090,19.01.01,SUNGAI LIAT,SUNGAILIAT
1901070,19.01.04,MENDO BARAT,MENDO BARAT
1901080,19.01.03,MERAWANG,MERAWANG
1901081,19.01.08,PUDING BESAR,PUDING BESAR
1901091,19.01.05,PEMALI,PEMALI
1901092,19.01.06,BAKAM,BAKAM
1901130,19.01.02,BELINYU,BELINYU
1901131,19.01.07,RIAU SILIP,RIAU SILIP
1902010,19.02.02,MEMBALONG,MEMBALONG
1902060,19.02.01,TANJUNG PANDAN,TANJUNG PANDAN
1902061,19.02.05,BADAU,BADAU
1902062,19.02.04,SIJUK,SIJUK
1902063,19.02.03,SELAT NASIK,SELAT NASIK
1903010,19.05.04,KELAPA,KELAPA
1903020,19.05.05,TEMPILANG,TEMPILANG
1903030,19.05.01,MENTOK,MENTOK
1903040,19.05.02,SIMPANG TERITIP,SIMPANG TERITIP
1903050,19.05.03,JEBUS,JEBUS
1903051,19.05.06,PARITTIGA,PARITTIGA
1904010,19.04.01,KOBA,KOBA
1904011,19.04.06,LUBUK BESAR,LUBUK BESAR
1904020,19.04.02,PANGKALAN BARU,PANGKALAN BARU
1904021,19.04.05,NAMANG,NAMANG
1904030,19.04.03,SUNGAI SELAN,SUNGAI SELAN
1904040,19.04.04,SIMPANG KATIS,SIMPANG KATIS
1905011,19.03.07,PULAU BESAR,PULAUBESAR
1905010,19.03.05,PAYUNG,PAYUNG
1905020,19.03.04,SIMPANG RIMBA,SIMPANG RIMBA
1905030,19.03.01,TOBOALI,TOBOALI
1905031,19.03.06,TUKAK SADAI,TUKAK SADAI
1905040,19.03.03,AIR GEGAS,AIR GEGAS
1905050,19.03.02,LEPAR PONGOK,LEPAR PONGOK
1905051,19.03.08,KEPULAUAN PONGOK,KEPULAUAN PONGOK
1906010,19.06.03,DENDANG,DENDANG
1906011,19.06.07,SIMPANG PESAK,SIMPANG PESAK
1906020,19.06.02,GANTUNG,GANTUNG
1906021,19.06.06,SIMPANG RENGGIANG,SIMPANG RENGGIANG
1906030,19.06.01,MANGGAR,MANGGAR
1906031,19.06.05,DAMAR,DAMAR
1906040,19.06.04,KELAPA KAMPIT,KELAPA KAMPIT
1971020,19.71.01,BUKIT INTAN,BUKITINTAN
1971010,19.71.04,RANGKUI,RANGKUI
1971021,19.71.07,GIRIMAYA,GIRIMAYA
1971030,19.71.03,PANGKAL BALAM,PANGKAL BALAM
1971031,19.71.06,GABEK,GABEK
1971040,19.71.02,TAMAN SARI,TAMAN SARI
1971041,19.71.05,GERUNGGANG,GERUNGGANG
2101010,21.02.01,MORO,MORO
2101011,21.02.09,DURAI,DURAI
2101020,21.02.02,KUNDUR,KUNDUR
2101021,21.02.07,KUNDUR UTARA,KUNDUR UTARA
2101022,21.02.08,KUNDUR BARAT,KUNDUR BARAT
2101023,21.02.11,UNGAR,UNGAR
2101024,21.02.12,BELAT,BELAT
2101030,21.02.03,KARIMUN,KARIMUN
2101031,21.02.06,BURU,BURU
2101032,21.02.04,MERAL,MERAL
2101033,21.02.05,TEBING,TEBING
2101034,21.02.10,MERAL BARAT,MERAL BARAT
2102051,21.01.10,TELUK SEBONG,TELOK SEBONG
2102040,21.01.08,TELUK BINTAN,TELUK BINTAN
2102050,21.01.07,BINTAN UTARA,BINTAN UTARA
2102052,21.01.15,SERI KUALA LOBAM,SERI KUALA LOBAM
2102060,21.01.06,BINTAN TIMUR,BINTAN TIMUR
2102061,21.01.04,GUNUNG KIJANG,GUNUNG KIJANG
2102062,21.01.13,MANTANG,MANTANG
2102063,21.01.14,BINTAN PESISIR,BINTAN PESISIR
2102064,21.01.12,TOAPAYA,TOAPAYA
2102070,21.01.09,TAMBELAN,TAMBELAN
2103030,21.03.04,MIDAI,MIDAI
2103031,21.03.22,SUAK MIDAI,SUAK MIDAI
2103040,21.03.05,BUNGURAN BARAT,BUNGURAN BARAT
2103041,21.03.08,BUNGURAN UTARA,BUNGURAN UTARA
2103042,21.03.10,PULAU LAUT,PULAU LAUT
2103043,21.03.11,PULAU TIGA,PULAU TIGA
2103044,21.03.20,BUNGURAN BATUBI,BUNGURAN BATUBI
2103045,21.03.21,PULAU TIGA BARAT,PULAU TIGA BARAT
2103050,21.03.07,BUNGURAN TIMUR,BUNGURAN TIMUR
2103051,21.03.15,BUNGURAN TIMUR LAUT,BUNGURAN TIMUR LAUT
2103052,21.03.16,BUNGURAN TENGAH,BUNGURAN TENGAH
2103053,21.03.18,BUNGURAN SELATAN,BUNGURAN SELATAN
2103060,21.03.06,SERASAN,SERASAN
2103061,21.03.09,SUBI,SUBI
2103062,21.03.19,SERASAN TIMUR,SERASAN TIMUR
2104010,21.04.04,SINGKEP BARAT,SINGKEP BARAT
2104011,21.04.10,KEPULAUAN POSEK,KEPULAUAN POSEK
2104020,21.04.01,SINGKEP,SINGKEP
2104021,21.04.09,SINGKEP SELATAN,SINGKEP SELATAN
2104022,21.04.06,SINGKEP PESISIR,SINGKEP PESISIR
2104030,21.04.02,LINGGA,LINGGA
2104031,21.04.08,SELAYAR,SELAYAR
2104032,21.04.07,LINGGA TIMUR,LINGGA TIMUR
2104040,21.04.05,LINGGA UTARA,LINGGA UTARA
2104050,21.04.03,SENAYANG,SENAYANG
2105010,21.05.06,JEMAJA,JEMAJA
2105020,21.05.05,JEMAJA TIMUR,JEMAJA TIMUR
2105030,21.05.04,SIANTAN SELATAN,SIANTAN SELATAN
2105040,21.05.01,SIANTAN,SIANTAN
2105050,21.05.03,SIANTAN TIMUR,SIANTAN TIMUR
2105060,21.05.07,SIANTAN TENGAH,SIANTAN TENGAH
2105070,21.05.02,PALMATAK,PALMATAK
2171010,21.71.01,BELAKANG PADANG,BELAKANG PADANG
2171020,21.71.05,BULANG,BULANG
2171030,21.71.08,GALANG,GALANG
2171040,21.71.07,SEI BEDUK,SEI BEDUK
2171041,21.71.11,SAGULUNG,SAGULUNG
2171050,21.71.04,NONGSA,NONGSA
2171051,21.71.10,BATAM KOTA,BATAM KOTA
2171060,21.71.03,SEKUPANG,SEKUPANG
2171061,21.71.12,BATU AJI,BATU AJI
2171070,21.71.06,LUBUK BAJA,LUBUK BAJA
2171080,21.71.02,BATU AMPAR,BATU AMPAR
2171081,21.71.09,BENGKONG,BENGKONG
2172020,21.72.02,TANJUNGPINANG TIMUR,TANJUNG PINANG TIMUR
2172030,21.72.03,TANJUNGPINANG KOTA,TANJUNG PINANG KOTA
2172040,21.72.01,TANJUNGPINANG BARAT,TANJUNG PINANG BARAT
2172010,21.72.04,BUKIT BESTARI,BUKIT BESTARI
3101010,31.01.02,KEPULAUAN SERIBU SELATAN,KEPULAUAN SERIBU SELATAN.
3101020,31.01.01,KEPULAUAN SERIBU UTARA,KEPULAUAN SERIBU UTARA
3171100,31.74.02,SETIA BUDI,SETIABUDI
3171010,31.74.09,JAGAKARSA,JAGAKARSA
3171020,31.74.04,PASAR MINGGU,PASAR MINGGU
3171030,31.74.06,CILANDAK,CILANDAK
3171040,31.74.10,PESANGGRAHAN,PESANGGRAHAN
3171050,31.74.05,KEBAYORAN LAMA,KEBAYORAN LAMA
3171060,31.74.07,KEBAYORAN BARU,KEBAYORAN BARU
3171070,31.74.03,MAMPANG PRAPATAN,MAMPANG PRAPATAN
3171080,31.74.08,PANCORAN,PANCORAN
3171090,31.74.01,TEBET,TEBET
3172050,31.75.04,KRAMAT JATI,KRAMATJATI
3172090,31.75.02,PULO GADUNG,PULOGADUNG
3172010,31.75.05,PASAR REBO,PASAR REBO
3172020,31.75.09,CIRACAS,CIRACAS
3172030,31.75.10,CIPAYUNG,CIPAYUNG
3172040,31.75.08,MAKASAR,MAKASAR
3172060,31.75.03,JATINEGARA,JATINEGARA
3172070,31.75.07,DUREN SAWIT,DUREN SAWIT
3172080,31.75.06,CAKUNG,CAKUNG
3172100,31.75.01,MATRAMAN,MATRAMAN
3173010,31.71.07,TANAH ABANG,TANAH ABANG
3173020,31.71.06,MENTENG,MENTENG
3173030,31.71.04,SENEN,SENEN
3173040,31.71.08,JOHAR BARU,JOHAR BARU
3173050,31.71.05,CEMPAKA PUTIH,CEMPAKA PUTIH
3173060,31.71.03,KEMAYORAN,KEMAYORAN
3173070,31.71.02,SAWAH BESAR,SAWAH BESAR
3173080,31.71.01,GAMBIR,GAMBIR
3174030,31.73.07,PALMERAH,PAL MERAH
3174080,31.73.06,KALI DERES,KALIDERES
3174010,31.73.08,KEMBANGAN,KEMBANGAN
3174020,31.73.05,KEBON JERUK,KEBON JERUK
3174040,31.73.02,GROGOL PETAMBURAN,GROGOL PETAMBURAN
3174050,31.73.04,TAMBORA,TAMBORA
3174060,31.73.03,TAMAN SARI,TAMAN SARI
3174070,31.73.01,CENGKARENG,CENGKARENG
3175010,31.72.01,PENJARINGAN,PENJARINGAN
3175020,31.72.05,PADEMANGAN,PADEMANGAN
3175030,31.72.02,TANJUNG PRIOK,TANJUNG PRIOK
3175040,31.72.03,KOJA,KOJA
3175050,31.72.06,KELAPA GADING,KELAPA GADING
3175060,31.72.04,CILINCING,CILINCING
3201181,32.01.32,KELAPA NUNGGAL,KLAPANUNGGAL
3201221,32.01.37,TAJUR HALANG,TAJURHALANG
3201010,32.01.21,NANGGUNG,NANGGUNG
3201020,32.01.14,LEUWILIANG,LEUWILIANG
3201021,32.01.39,LEUWISADENG,LEUWISADENG
3201030,32.01.17,PAMIJAHAN,PAMIJAHAN
3201040,32.01.16,CIBUNGBULANG,CIBUNGBULANG
3201050,32.01.15,CIAMPEA,CIAMPEA
3201051,32.01.40,TENJOLAYA,TENJOLAYA
3201060,32.01.30,DRAMAGA,DRAMAGA
3201070,32.01.29,CIOMAS,CIOMAS
3201071,32.01.31,TAMANSARI,TAMANSARI
3201080,32.01.28,CIJERUK,CIJERUK
3201081,32.01.38,CIGOMBONG,CIGOMBONG
3201090,32.01.27,CARINGIN,CARINGIN
3201100,32.01.24,CIAWI,CIAWI
3201110,32.01.25,CISARUA,CISARUA
3201120,32.01.26,MEGAMENDUNG,MEGAMENDUNG
3201130,32.01.04,SUKARAJA,SUKARAJA
3201140,32.01.05,BABAKAN MADANG,BABAKAN MADANG
3201150,32.01.09,SUKAMAKMUR,SUKAMAKMUR
3201160,32.01.08,CARIU,CARIU
3201161,32.01.36,TANJUNGSARI,TANJUNGSARI
3201170,32.01.06,JONGGOL,JONGGOL
3201180,32.01.07,CILEUNGSI,CILEUNGSI
3201190,32.01.02,GUNUNG PUTRI,GUNUNG PUTRI
3201200,32.01.03,CITEUREUP,CITEUREUP
3201210,32.01.01,CIBINONG,CIBINONG
3201220,32.01.13,BOJONG GEDE,BOJONG GEDE
3201230,32.01.12,KEMANG,KEMANG
3201231,32.01.34,RANCA BUNGUR,RANCA BUNGUR
3201240,32.01.10,PARUNG,PARUNG
3201241,32.01.33,CISEENG,CISEENG
3201250,32.01.11,GUNUNG SINDUR,GUNUNG SINDUR
3201260,32.01.18,RUMPIN,RUMPIN
3201270,32.01.22,CIGUDEG,CIGUDEG
3201271,32.01.35,SUKAJAYA,SUKAJAYA
3201280,32.01.19,JASINGA,JASINGA
3201290,32.01.23,TENJO,TENJO
3201300,32.01.20,PARUNG PANJANG,PARUNG PANJANG
3202040,32.02.21,JAMPANG KULON,JAMPANGKULON
3202050,32.02.23,KALI BUNDER,KALIBUNDER
3202060,32.02.45,TEGAL BULEUD,TEGALBULEUD
3202120,32.02.09,WARUNG KIARA,WARUNGKIARA
3202130,32.02.08,JAMPANG TENGAH,JAMPANGTENGAH
3202160,32.02.40,GEGER BITUNG,GEGERBITUNG
3202250,32.02.15,PARAKAN SALAK,PARAKANSALAK
3202260,32.02.13,PARUNG KUDA,PARUNGKUDA
3202261,32.02.14,BOJONG GENTENG,BOJONGGENTENG
3202270,32.02.18,KALAPA NUNGGAL,KALAPANUNGGAL
3202010,32.02.22,CIEMAS,CIEMAS
3202020,32.02.26,CIRACAP,CIRACAP
3202021,32.02.20,WALURAN,WALURAN
3202030,32.02.24,SURADE,SURADE
3202031,32.02.25,CIBITUNG,CIBITUNG
3202041,32.02.46,CIMANGGU,CIMANGGU
3202070,32.02.43,CIDOLOG,CIDOLOG
3202080,32.02.41,SAGARANTEN,SAGARANTEN
3202081,32.02.44,CIDADAP,CIDADAP
3202082,32.02.42,CURUGKEMBAR,CURUGKEMBAR
3202090,32.02.37,PABUARAN,PABUARAN
3202100,32.02.07,LENGKONG,LENGKONG
3202110,32.02.01,PALABUHANRATU,PALABUHANRATU
