kode_bps,kode_dagri,nama_bps,nama_dagri
1103060027,11.01.06.2012,BATEE TUNGGAI,BATEE TUNGGAI
1103060028,11.01.06.2028,ARAFAH,ARAFAH
1103060011,11.01.06.2024,AIR SIALANG HILIR,AIR SIALANG HILIR.
1103060014,11.01.06.2003,KOTA BARU,KUTA BARU
1103060023,11.01.06.2007,ALUR SIMERAH,ALUR SEUMERAH
1103070002,11.01.07.2014,UJUNG PADANG,UJUNG PADANG
1103070003,11.01.07.2011,KUTA BARO,KUTA BARO
1103070006,11.01.07.2003,MEULIGO,MEULIGO
1103070007,11.01.07.2002,SAWANG I,SAWANG I
1103070008,11.01.07.2005,SAWANG II,SAWANG II
1103070009,11.01.07.2006,UJUNG KARANG,UJUNG KARANG
1103070010,11.01.07.2004,LHOK PAWOH,LHOK PAWOH
1103070011,11.01.07.2009,PANTON LUAS,PANTON LUAS
1103070012,11.01.07.2008,TRIENG MEUDURO TUNONG,TRIENG MEUDURO TUNONG
1103070013,11.01.07.2007,TRIENG MEUDURO BAROH,TRIENG MEUDURO BAROH
1103070014,11.01.07.2001,SIKULAT,SIKULAT
1103070015,11.01.07.2013,MUTIARA,MUTIARA
1103070001,11.01.07.2015,SAWANG BAU,SAWANG BA'U
1103070005,11.01.07.2012,BLANG GELINGGANG,BLANG GEULINGGANG
1103070004,11.01.07.2010,SIMPANG III,SIMPANG TIGA
1103080001,11.01.05.2021,ALUE MEUTUAH,ALUE MEUTUAH
1103080002,11.01.05.2020,LHOK AMAN,LHOK AMAN
1103080003,11.01.05.2022,LADANG BARO,LADANG BARO
1103080004,11.01.05.2019,LABUHAN TAROK,LABUHAN TAROK
1103080005,11.01.05.2018,TANJUNG HARAPAN,TANJUNG HARAPAN
1103080006,11.01.05.2017,KUTA BARO,KUTA BARO
1103080007,11.01.05.2016,KEUDE MEUKEK,KEUDE MEUKEK
1103080009,11.01.05.2014,BLANG BLADEH,BLANG BLADEH
1103080010,11.01.05.2013,BLANG TEUNGOH,BLANG TEUNGOH
1103080011,11.01.05.2015,IE BUBOH,IE BUBOH
1103080012,11.01.05.2001,KUTA BULOH II,KUTA BULOH II
1103080013,11.01.05.2002,KUTA BULOH I,KUTA BULOH I
1103080014,11.01.05.2003,IE DINGEN,IE DINGEN
1103080015,11.01.05.2004,DRIEN JALO,DRIEN JALO
1103080016,11.01.05.2005,JAMBO PAPEUN,JAMBO PAPEUN
1103080017,11.01.05.2006,BUKET MEUH,BUKET MEUH
1103080018,11.01.05.2009,ALUE BARO,ALUE BARO
1103080019,11.01.05.2008,ROT TEUNGOH,ROT TEUNGOH
1103080020,11.01.05.2007,BLANG KUALA,BLANG KUALA
1103080021,11.01.05.2010,LADANG TUHA,LADANG TUHA
1103080022,11.01.05.2011,LHOK MAMPLAM,LHOK MAMPLAM
1103080023,11.01.05.2023,LABUHAN TAROK II,LABUHAN TAROK II
1103080008,11.01.05.2012,ARON TUNGGAI,ARUN TUNGGAI
1103090010,11.01.04.2016,PADANG BARU,PADANG BARU
1103090011,11.01.04.2015,LEMBAH BARU,LEMBAH BARU
1103090012,11.01.04.2014,TENGAH BARU,TENGAH BARU
1103090013,11.01.04.2007,PAWOH,PAWOH
1103090014,11.01.04.2005,APHA,APHA
1103090015,11.01.04.2004,PASAR LAMA,PASAR LAMA
1103090016,11.01.04.2002,PADANG BAKAU,PADANG BAKAU
1103090028,11.01.04.2001,BAKAU HULU,BAKAU HULU
1103090029,11.01.04.2003,MANGGIS HARAPAN,MANGGIS HARAPAN
1103090030,11.01.04.2006,UJUNG BATU,UJUNG BATU
1103090031,11.01.04.2008,DALAM,DALAM
1103090032,11.01.04.2009,KOTA PALAK,KOTA PALAK
1103090033,11.01.04.2010,CACANG,CACANG
1103090034,11.01.04.2011,TENGAH PISANG,TENGAH PISANG
1103090035,11.01.04.2012,PISANG,PISANG
1103090036,11.01.04.2013,HULU PISANG,HULU PISANG
1103091001,11.01.11.2009,KEUMUMU HILIR,KEUMUMU HILIR
1103091002,11.01.11.2002,PAYA PEULUMAT,PAYA PEULUMAT
1103091003,11.01.11.2001,TENGAH PEULUMAT,TENGAH PEULUMAT
1103091004,11.01.11.2003,PADANG PEULUMAT,PADANG PEULUMAT
1103091005,11.01.11.2005,LIMAU SARING,LIMAU SARING
1103091006,11.01.11.2004,AUR PEULUMAT,AUR PEULUMAT
1103091007,11.01.11.2010,KEUMUMU HULU,KEUMUMU HULU
1103091008,11.01.11.2006,BEUTONG,BEUTONG
1103091010,11.01.11.2008,GUNUNG ROTAN,GUNUNG ROTAN
1103091011,11.01.11.2011,KEUMUMU SEBERANG,KEUMUMU SEBERANG
1103091012,11.01.11.2012,SAWANG INDAH,SAWANG INDAH
1103091009,11.01.11.2007,PEUNALOP,PEUNEULOP
1103092002,11.01.12.2009,SUAK LOKAN,SUAK LOKAN
1103092004,11.01.12.2012,PANTE GEULIMA,PANTE GEULIMA
1103092005,11.01.12.2006,BLANG BARU,BLANG BARU
1103092006,11.01.12.2007,BLANG POROH,BLANG POROH
1103092007,11.01.12.2004,KUTA IBOH,KUTA IBOH
1103092008,11.01.12.2001,TUTONG,TUTONG
1103092009,11.01.12.2005,UJUNG PADANG,UJUNG PADANG
1103092011,11.01.12.2003,PEULOKAN,PEULOKAN
1103092012,11.01.12.2011,KUTA TRIENG,KUTA TRIENG
1103092013,11.01.12.2013,PANTON PAWOH,PANTON PAWOH
1103092014,11.01.12.2014,BATEE MEUCANANG,BATEE MEUCANANG
1103092015,11.01.12.2015,PANTON RUBEK,PANTON RUBEK
1103092001,11.01.12.2008,PULO IE,PULO  IE
1103092003,11.01.12.2010,IKU LHUNG,IKU LHUENG
1103092010,11.01.12.2002,TENGAH IBOH,TEUNGOH IBOH
1104010021,11.02.01.2009,MUARA BARU,MUARA BARU
1104010022,11.02.01.2004,PASIR BANGUN,PASIR BANGUN
1104010025,11.02.01.2006,KUBU,KUBU
1104010026,11.02.01.2008,KUTA CINGKAM II,KUTA CINGKAM II
1104010027,11.02.01.2012,KUTA CINGKAM I,KUTA CINGKAM I
1104010028,11.02.01.2014,LAWE SEMPILANG,LAWE SEMPILANG
1104010029,11.02.01.2013,KUTA BATU II,KUTA BATU II
1104010030,11.02.01.2011,KUTA BATU I,KUTA BATU I
1104010031,11.02.01.2015,PRAPAT BATU NUNGGUL,PRAPAT BATU NUNGGUL
1104010032,11.02.01.2016,PULO SEPANG,PULO SEPANG
1104010035,11.02.01.2019,DARUL AMIN,DARUL AMIN
1104010036,11.02.01.2020,LAWE LUBANG INDAH,LAWE LUBANG INDAH
1104010037,11.02.01.2021,BATU HAMPARAN,BATU HAMPARAN
1104010038,11.02.01.2017,RIH MBELANG,RIH MBELANG
1104010039,11.02.01.2018,KUTE BATU BARU,KUTE BATU BARU
1104010040,11.02.01.2002,RUMAH KAMPUNG,RUMAH KAMPUNG
1104010042,11.02.01.2024,PASIR NUNGGUL,PASIR NUNGGUL
1104010045,11.02.01.2026,PINTU KHIMBE,PINTU KHIMBE
1104010046,11.02.01.2028,PULO GADUNG,PULO GADUNG
1104010049,11.02.01.2031,DELENG KUKUSEN,DELENG KUKUSEN
1104010023,11.02.01.2001,NGKERAN,ENGKERAN
1104010024,11.02.01.2007,LAWE KONGKIR,LAWE KONGKER
1104010034,11.02.01.2022,PAYA MUNJE,PAYE MUNJE
1104010043,11.02.01.2027,LAWE KONGKIR HILIR,LAWE KONGKER HILIR
1104010044,11.02.01.2023,PULO NDADAP,PULO NDAPDAP
1104010048,11.02.01.2030,PASIR NUNANG,PASIKH NUNANG
1104010041,11.02.01.2029,PASEKH PEKHMATE,PASIKH PEHKMATE
1104010047,11.02.01.2025,CINGKAM MERANGGUN,CINGKHAM MEKHANGGUN
1104011001,11.02.11.2010,PENGUHAPAN,PENGUHAPAN
1104011002,11.02.11.2009,SALIM PIPIT,SALIM PIPIT
1104011003,11.02.11.2007,LAWE SUMUR,LAWE SUMUR
1104011004,11.02.11.2015,UNING SIGUGUR,UNING SIGUGUR
1104011007,11.02.11.2005,MERANTI,MERANTI
1104011009,11.02.11.2012,MUTIARA DAMAI,MUTIARA DAMAI
1104011010,11.02.11.2011,LUMBAN TUA,LUMBAN TUA
1104011011,11.02.11.2013,DOLOK NAULI,DOLOK NAULI
1104011012,11.02.11.2014,TUHI JONGKAT,TUHI JONGKAT
1104011013,11.02.11.2004,TITI MAS,TITI MAS
1104011018,11.02.11.2018,ALUR BANING,ALUR BANING
1104011019,11.02.11.2027,SIGAI INDAH,SIGAI INDAH
1104011021,11.02.11.2021,TUAH MESADE,TUAH MESADE
1104011022,11.02.11.2019,LINGGA ALAS,LINGGA ALAS
1104011028,11.02.11.2029,ALAS MESIKHAT,ALAS MESIKHAT
1104011006,11.02.11.2016,LUMBAN SITIO TIO,LUMBAN SITIO-TIO
1104011017,11.02.11.2017,LAWE MALUN,LAWE MALUM
1104011026,11.02.11.2026,PINGGAN MBLANG,PINGGAN MBELANG
1104011005,11.02.11.2006,KUTA LANG LANG,KUTE LANG-LANG
1104011020,11.02.11.2022,SUMUR ALAS,SUMUKH ALAS
1104011023,11.02.11.2020,RAMBUNG TUBUNG,KHAMBUNG TUMBUNG
1104011024,11.02.11.2024,SPERINDING,SEPEKHINDING
1104011025,11.02.11.2025,TANAH SUBUR,TANOH SUBUKH
1104011027,11.02.11.2028,UKIR DELENG,UKEKH DELENG
1104011029,11.02.11.2030,TITI HARAPAN,TITI HAKHAPEN
1104011030,11.02.11.2023,ALUR BARU,ALUKH BAKHU
1104011008,,PERDAMEAN,
1104012001,11.02.15.2003,ALUR LANGSAT,ALUR LANGSAT
1104012002,11.02.15.2008,LAWE TUNGKAL,LAWE TUNGKAL
1104012003,11.02.15.2006,RUMAH LUAR,RUMAH LUAR
1104012005,11.02.15.2004,RAMBAH SAYANG,RAMBAH SAYANG
1104012006,11.02.15.2002,JAMBUR DAMAR,JAMBUR DAMAR
1104012007,11.02.15.2007,TENEMBAK ALAS,TENEMBAK ALAS
1104012012,11.02.15.2012,TIMANG RASA,TIMANG RASA
1104012014,11.02.15.2015,KUTE MEJILE,KUTE MEJILE
1104012015,11.02.15.2009,SALIM PINIM II,SALIM PINIM II
1104012010,11.02.15.2013,SETAMBUL JAYA,STAMBUL JAYA
1104012011,11.02.15.2014,ALUR NANGKA,ALUR NANGKE
1104012008,11.02.15.2001,SALIM PINIM,SALIM PINIM I
1104012009,11.02.15.2011,RUTUNG MBELANG,KHUTUNG MBELANG
1104012013,11.02.15.2010,JAMBUR PERMATA,JAMBUKH PEKHMATE
1104020012,11.02.02.2014,LAWE LONING AMAN,LAWE LONING AMAN
1104020017,11.02.02.2010,TANAH BARU,TANAH BARU
1104020018,11.02.02.2006,LAWE SIGALA TIMUR,LAWE SIGALA TIMUR
1104020019,11.02.02.2007,LAWE SIGALA BARAT,LAWE SIGALA BARAT
1104020020,11.02.02.2008,SUKA DAMAI,SUKA DAMAI
1104020021,11.02.02.2005,LAWE SIGALA II,LAWE SIGALA II
1104020023,11.02.02.2001,BUKIT MERDEKA,BUKIT MERDEKA
1104020024,11.02.02.2003,LAWE KESUMPAT,LAWE KESUMPAT
1104020027,11.02.02.2002,DARUL AMAN,DARUL AMAN
1104020035,11.02.02.2024,LAWE LONING SEPAKAT,LAWE LONING SEPAKAT
1104020036,11.02.02.2026,GAYA JAYA,GAYA JAYA
1104020037,11.02.02.2025,LAWE LONING I,LAWE LONING I
1104020038,11.02.02.2019,LAWE RAKAT,LAWE RAKAT
1104020039,11.02.02.2015,SUKA MAJU,SUKA MAJU
1104020040,11.02.02.2020,SUKA JAYA,SUKA JAYA
1104020041,11.02.02.2018,LAWE SERKE,LAWE SERKE
1104020042,11.02.02.2017,LAWE TUA PERSATUAN,LAWE TUA PERSATUAN
1104020043,11.02.02.2016,LAWE TUA MAKMUR,LAWE TUA MAKMUR
1104020044,11.02.02.2023,BUKIT SEPAKAT,BUKIT SEPAKAT
1104020046,11.02.02.2022,SEBUNGKE,SEBUNGKE
1104020047,11.02.02.2029,LAWE LONING HAKHAPEN,LAWE LONING HAKHAPEN
1104020049,11.02.02.2034,KERTIMBANG,KERTIMBANG
1104020050,11.02.02.2032,LAWE SIGALA BARAT JAYA,LAWE SIGALA BARAT JAYA
1104020052,11.02.02.2027,GELAH MUSARA,GELAH MUSARA
1104020053,11.02.02.2028,MULIE DAME,MULIE DAME
1104020054,11.02.02.2030,KARYA INDAH,KARYA INDAH
1104020055,11.02.02.2031,KAYU MBELIN,KAYU MBELIN
1104020016,11.02.02.2009,KUTA TENGAH,KUTE TENGAH
1104020045,11.02.02.2021,ENMYA BATU DUA RATUS,ENMIYA BATU DUA RATUS
1104020051,11.02.02.2033,LAWE PEKHIDINAN,LAWE PEKHIDINEN
1104020013,11.02.02.2012,GABUNGAN PARSAORAN,GABUNGAN PARSAROAN
1104020011,11.02.02.2013,LAWE LONING GAB,LAWE LONING GABUNGAN
1104020014,11.02.02.2011,KEDATARAN GAB,KEDATARAN GABUNGAN
1104020022,11.02.02.2004,LAWE TUA GAB,LAWE TUA GABUNGAN
1104020048,11.02.02.2035,NDAUH NI TENGGAU,NDAUH NITENGGO
1104021002,11.02.06.2010,MUARA SITULEN,MUARA SITULEN
1104021003,11.02.06.2006,PARDAMEAN,PARDAMEAN
1104021003,11.02.06.2013,PARDAMEAN,PARDAMEAN
1104021004,11.02.06.2011,SEJAHTERA,SEJAHTERA
1104021007,11.02.06.2005,CINTA DAMAI,CINTA DAMAI
1104021008,11.02.06.2001,PARDOMUAN II,PARDOMUAN II
1104021010,11.02.06.2004,PARDOMUAN I,PARDOMUAN I
1104021018,11.02.06.2018,SEJAHTERA BARU,SEJAHTERA BARU
1104021019,11.02.06.2017,TANOH ALAS,TANOH ALAS
1104021020,11.02.06.2015,CINTA MAKMUR,CINTA MAKMUR
1104021021,11.02.06.2014,LAWE MANTIK,LAWE MANTIK
1104021022,11.02.06.2012,KUTE MAKMUR,KUTE MAKMUR
1104021023,11.02.06.2007,LAWE DESKY TONGAH,LAWE DESKY TONGAH
1104021024,11.02.06.2024,LAWE TAWAKH,LAWE TAWAKH
1104021025,11.02.06.2025,SABILUSSALAM,SABILUSSALAM
1104021027,11.02.06.2027,PINTU ALAS,PINTU ALAS
1104021009,11.02.06.2003,LAWE DESKI SABAS,LAWE DESKY SABAS
1104021011,11.02.06.2002,LAWE DESKI I,LAWE DESKY I
1104021017,11.02.06.2016,MUSARA SETIA,MUARA SETIA
1104021005,11.02.06.2008,KAMPUNG BHAKTI,KUTE BAKTI
1104021026,11.02.06.2026,DESKI JAYA,LAWE DESKY JAYA
1104021006,,LAWE PERBUNGA,
1104022002,11.02.10.2007,LAWE BERINGIN HORAS,LAWE BERINGIN HORAS
1104022004,11.02.10.2009,SUKA MAKMUR,SUKA MAKMUR
1104022006,11.02.10.2001,SIMPANG SEMADAM,SIMPANG SEMADAM
1104022007,11.02.10.2002,SEMADAM AWAL,SEMADAM AWAL
1104022008,11.02.10.2006,KEBUN SERE,KEBUN SERE
1104022009,11.02.10.2003,SEMADAM ASAL,SEMADAM ASAL
1104022011,11.02.10.2011,TITI PASIR,TITI PASIR
1104022012,11.02.10.2010,PASAR PUNTUNG,PASAR PUNTUNG
1104022015,11.02.10.2014,KAMPUNG BARU,KAMPUNG BARU
1104022016,11.02.10.2016,SELAMAT INDAH,SELAMAT INDAH
1104022017,11.02.10.2018,LAWE MEJILE,LAWE MEJILE
1104022019,11.02.10.2012,LAWE PETANDUK I,LAWE PETANDUK I
1104022014,11.02.10.2015,SEPAKAT SEGENEP,SEPAKAT SEGENAP
1104022018,11.02.10.2017,LAWE KINGA LAPTER,LAWE KINGE LAPTER
1104022003,11.02.10.2008,LAWE BERINGIN GAYO,LAWE. BERIGIN GAYO
1104022013,11.02.10.2012,LAWE PETANDUK,LAWE PETANDUK I
1104022001,11.02.10.2005,LAWE KINGA T TINGGI,LAWE KINGA TEBING TINGGI
1104022005,11.02.10.2013,NGK ALUR BULUH,NGKERAN ALUR BULUH
1104022010,11.02.10.2004,LAWE KINGA GAB,LAWE KINGA GABUNGAN
1104023001,11.02.16.2005,NAGA TIMBUL,NAGA TIMBUL
1104023002,11.02.16.2006,GUNUNG PAK-PAK,GUNUNG PAK-PAK
1104023004,11.02.16.2003,TANJUNG SARI,TANJUNG SARI
1104023005,11.02.16.2001,BINTANG ALGA MUSARA,BINTANG ALGA MUSARA
1104023007,11.02.16.2013,SUKA DAMAI,SUKA DAMAI
1104023008,11.02.16.2023,SEPAKAT,SEPAKAT
1104023009,11.02.16.2015,PUNCE NALI,PUNCE NALI
1104023010,11.02.16.2016,SADE ATE,SADE ATE
1104023012,11.02.16.2018,UKHAT PESELUK,UKHAT PESELUK
1104023013,11.02.16.2019,TUNAS MUDE,TUNAS MUDE
1104023014,11.02.16.2020,GAYE SENDAH,GAYE SENDAH
1104023015,11.02.16.2021,KUTE HAKHAPEN,KUTE HAKHAPEN
1104023017,11.02.16.2011,LAWE SEKHAKUT,LAWE SEKHAKUT
1104023019,11.02.16.2009,LAUT TAWAR,LAUT TAWAR
1104023020,11.02.16.2010,KANE MENDE,KANE MENDE
1104023021,11.02.16.2022,KOMPAS,KOMPAS
1104023022,11.02.16.2007,BUKIT MERIAH,BUKIT MERIAH
1104023023,11.02.16.2008,PERMATA MUSARA,PERMATA MUSARA
1104023003,11.02.16.2004,BUNBUN ALAS,BUN-BUN ALAS
1104023018,11.02.16.2012,BUN BUN INDAH,BUNBUN INDAH
1104023016,11.02.16.2014,TUAH KERINE,TUAH KEKHINE
1104023006,11.02.16.2002,BUKIT BINTANG INDAH,BINTANG BUKIT INDAH
1104023011,11.02.16.2017,ARIH MEJILAI,AKHIH MAJILE
1104030016,11.02.03.2016,TUALANG SEMBILAR,TUALANG SEMBILAR
1104030017,11.02.03.2015,TERUTUNG PAYUNG HILIR,TERUTUNG PAYUNG HILIR
1104030018,11.02.03.2014,TERUTUNG PAYUNG HULU,TERUTUNG PAYUNG HULU
1104030019,11.02.03.2020,LIKAT,LIKAT
1104030020,11.02.03.2021,RIKIT,RIKIT
1104030021,11.02.03.2017,KUNING I,KUNING I
1104030022,11.02.03.2019,CINTA DAMAI,CINTA DAMAI
1104030023,11.02.03.2018,KUNING II,KUNING II
1104030025,11.02.03.2013,PEDESI,PEDESI
1104030026,11.02.03.2011,BIAK MULI,BIAK MULI
1104030027,11.02.03.2009,TERUTUNG MEGARA ASLI,TERUTUNG MEGARA ASLI
1104030028,11.02.03.2006,PINDING,PINDING
1104030029,11.02.03.2005,LAWE HIJO,LAWE HIJO
1104030034,11.02.03.2001,BAMBEL GABUNGAN,BAMBEL GABUNGAN
1104030041,11.02.03.2029,PULO PERENGGE,PULO PERENGGE
1104030046,11.02.03.2026,TERUTUNG SEPERAI,TERUTUNG SEPERAI
1104030047,11.02.03.2025,LAWE KIHING,LAWE KIHING
1104030048,11.02.03.2023,BAMBEL,BAMBEL
1104030049,11.02.03.2027,KUTE SERI,KUTE SERI
1104030052,11.02.03.2038,TERUTUNG PAYUNG GABUNGAN,TERUTUNG PAYUNG GABUNGAN
1104030053,11.02.03.2034,BIAK MULI BARU,BIAK MULI BARU
1104030055,11.02.03.2036,BIAK MULI SEJAHTERA,BIAK MULI SEJAHTERA
1104030056,11.02.03.2039,LAWE HIJO METUAH,LAWE HIJO METUAH
1104030058,11.02.03.2037,LEMBAH HAJI,LEMBAH HAJI
1104030040,11.02.03.2031,PULO KEDONDONG,PULO KENDONDONG
1104030042,11.02.03.2028,KUTE ANTARA,KUTA ANTARA
1104030024,11.02.03.2012,KUTA LANG LANG,KUTE LANG-LANG
1104030054,11.02.03.2035,BIAK MULI PANTE RAJA,BIAK MULI PANTAI RAJA
1104030060,11.02.03.2033,PANCAR IMAN,PANCAKH IMAN
1104030059,11.02.03.2042,KUTA LANG LANG BARU,KUTE LANG-LANG BAKHU
1104030050,,KUTA BULUH,
1104030051,,TUALANG SEMBILAR BARU,
1104030057,,LAWE HIJO AMPERA,
1104031001,11.02.09.2005,MAHA SINGKIL,MAHA SINGKIL
1104031002,11.02.09.2006,TENEMBAK BINTANG,TENEMBAK BINTANG
1104031003,11.02.09.2004,ALUR BULUH,ALUR BULUH
1104031004,11.02.09.2003,TUALANG BARU,TUALANG BARU
1104031008,11.02.09.2012,REMA,REMA
1104031010,11.02.09.2010,KERUKUNAN,KERUKUNAN
1104031012,11.02.09.2008,RIKIT BUR,RIKIT BUR
1104031013,11.02.09.2016,AMALIAH,AMALIAH
1104031014,11.02.09.2018,GUMPANG,GUMPANG
1104031015,11.02.09.2014,PEJUANG,PEJUANG
1104031016,11.02.09.2017,SEBUDI JAYA,SEBUDI JAYA
1104031017,11.02.09.2013,BAMBEL BARU,BAMBEL BARU
1104031018,11.02.09.2015,DARUSSALAM,DARUSSALAM
1104031019,11.02.09.2019,KUTE GEKHAT,KUTE GEKHAT
1104031020,11.02.09.2021,MBAK SAKO,MBAK SAKO
1104031022,11.02.09.2022,DARUL IMAMI,DARUL IMAMI
1104031023,11.02.09.2023,RIKIT BUR II,RIKIT BUR II
1104031006,11.02.09.2002,KUTA LENGAT SELIAN,KUTE LENGAT SELIAN
1104031007,11.02.09.2007,KUTA LINGGA,KUTE LINGGA
1104031005,11.02.09.2001,KUTA LENGAT PAGAN,KUTE LENGAT PANGAN
1104031021,11.02.09.2020,PAYE RAMBUNG,PAYE KHAMBUNG
1104031009,11.02.09.2011,LAWE DUA GAB,LAWE DUA
1104031024,11.02.09.2024,EMPAT LIMA,KUTE EMPAT LIMA
1104032002,11.02.14.2007,BERANDANG,BERANDANG
1104032003,11.02.14.2004,LAWE SUMUR,LAWE SUMUR
1104032005,11.02.14.2002,KISAM GABUNGAN,KISAM GABUNGAN
1104032007,11.02.14.2003,KISAM KUTE PASIR,KISAM KUTE PASIR
1104032008,11.02.14.2009,BUAH PALA,BUAH PALA
1104032009,11.02.14.2008,KUTE BUNIN,KUTE BUNIN
1104032010,11.02.14.2005,LAWE SUMUR BARU,LAWE SUMUR BARU
1104032011,11.02.14.2017,SETIA BARU,SETIA BARU
1104032015,11.02.14.2011,LAWE PASARAN TENGKU MBELIN,LAWE PASARAN TENGKU MBELIN
1104032016,11.02.14.2013,KISAM LESTARI,KISAM LESTARI
1104032001,11.02.14.2006,KUTA LESUNG,KUTE LESUNG
1104032004,11.02.14.2001,TERUTUNG MEGARE LAWE PASARAN,TERUTUNG MEGARA LAWE PASARAN
1104032006,11.02.14.2010,PENOSAN,PANOSAN
1104032013,11.02.14.2016,LAWE SUMUR SEPAKAT,LAWES SUMUR SEPAKAT
1104032017,11.02.14.2014,KISAM KUTA RAMBE,KISAM KUTE RAMBE
1104032018,11.02.14.2018,TIGER MIKO,TEGER MIKO
1104032012,11.02.14.2015,LAWE PERLAK,LAWE POLAK
1104032014,11.02.14.2012,TERUTUNG MEGARA BARU,TERUTUNG MEGAHKE MBAKHU
1104040002,11.02.04.2016,KUTACANE LAMA,KUTACANE LAMA
1104040003,11.02.04.2002,PERAPAT HILIR,PERAPAT HILIR
1104040004,11.02.04.2003,PERAPAT HULU,PERAPAT HULU
1104040005,11.02.04.2015,PULO LATONG,PULO LATONG
1104040010,11.02.04.2001,KOTA KUTACANE,KOTA KUTACANE
1104040011,11.02.04.2004,MUARA LAWE BULAN,MUARA LAWE BULAN
1104040012,11.02.04.2005,MBARUNG,MBARUNG
1104040013,11.02.04.2010,PULONAS,PULONAS
1104040024,11.02.04.2009,KAMPUNG RAJA,KAMPUNG RAJA
1104040026,11.02.04.2011,KAMPUNG MELAYU GABUNGAN,KAMPUNG MELAYU GABUNGAN
1104040027,11.02.04.2012,TERUTUNG PEDI,TERUTUNG PEDI
1104040029,11.02.04.2014,GUMPANG JAYA,GUMPANG JAYA
1104040031,11.02.04.2020,UJUNG BARAT,UJUNG BARAT
1104040032,11.02.04.2018,PULO PEDING,PULO PEDING
1104040037,11.02.04.2027,MBARUNG DATUK SAUDANE,MBARUNG DATUK SAUDANE
1104040001,11.02.04.2013,KUTA RIH,KUTE RIH
1104040021,11.02.04.2007,BATU BULAN I,BATU MBULAN I
1104040022,11.02.04.2008,BATU BULAN II,BATU MBULAN II
1104040023,11.02.04.2006,BATU BULAN ASLI,BATU MBULAN ASLI
1104040033,11.02.04.2019,MEDABE,MENDABE
1104040038,11.02.04.2024,BATU BULAN SEPAKAT,BATU MBULAN SEPAKAT
1104040030,11.02.04.2017,BATUMBULAN BARU,BATU MBULAN MBARU
1104040034,11.02.04.2022,PERAPAT SEPAKAT,PEKHAPAT SEPAKAT
1104040035,11.02.04.2021,PERAPAT TITI PANJANG,PEKHAPAT TITI PANJANG
1104040036,11.02.04.2025,PULO SANGGAR,PULO SANGGAKH
1104040040,11.02.04.2023,ALAS MERANCAR,ALAS MARANTCAR
1104040039,11.02.04.2026,KAMPUNG MELAYU I,MELAYU I
1104041001,11.02.08.2002,PASIR PENJENGAKAN,PASIR PENJENGAKAN
1104041002,11.02.08.2003,KUTAMBARU,KUTAMBARU
1104041003,11.02.08.2001,PASIR GALA,PASIR GALA
1104041004,11.02.08.2012,LAWE RUTUNG,LAWE RUTUNG
1104041007,11.02.08.2004,LAWE SAGU HULU,LAWE SAGU HULU
1104041012,11.02.08.2014,TENEMBAK JUHAR,TENEMBAK JUHAR
1104041013,11.02.08.2005,LAWE SAGU HILIR,LAWE SAGU HILIR
1104041016,11.02.08.2021,TELAGA MEKAR,TELAGA MEKAR
1104041020,11.02.08.2023,PULONAS BARU,PULONAS BARU
1104041021,11.02.08.2015,SIMPANG EMPAT,SIMPANG EMPAT
1104041023,11.02.08.2020,MBACANG RACUN,MBACANG RACUN
1104041024,11.02.08.2018,LAWE KINGE,LAWE KINGE
1104041026,11.02.08.2029,BAHAGIA,BAHAGIA
1104041029,11.02.08.2027,LAWE SAGU,LAWE SAGU
1104041005,11.02.08.2006,KUTA BANTIL,KUTE BANTIL
1104041006,11.02.08.2011,LAWE KULOK,LAWE KOLOK
1104041018,11.02.08.2016,KUTE BULUH BOTONG,KUTA BULUH BOTONG
1104041022,11.02.08.2019,KANDANG BELANG MANDIRI,KANDANG MBELANG MANDIRI
1104041028,11.02.08.2025,KUTE GENTING,KUTA GENTING
1104041014,11.02.08.2013,KP NANGKA GAB,KAMPUNG NANGKA
1104041027,11.02.08.2030,KUTA GALUH,KUTE GALUH ASLI
1104041019,,KUTE MBARU BENCAWAN,
1104041025,,PERAPAT TIMUR,
1104041030,,KUTE PANGGUH,
1104050002,11.02.05.2013,KAMPUNG BARU,KAMPUNG BARU
1104050003,11.02.05.2011,PURWODADI,PURWODADI
1104050004,11.02.05.2030,LAWE BEKUNG,LAWE BEKUNG
1104050005,11.02.05.2005,SALANG ALAS,SALANG ALAS
1104050006,11.02.05.2012,KUTA TINGGI,KUTA TINGGI
1104050014,11.02.05.2014,PERANGINAN,PERANGINAN
1104050015,11.02.05.2009,KUTA PASIR,KUTA PASIR
1104050022,11.02.05.2015,NATAM,NATAM
1104050034,11.02.05.2025,KUMBANG JAYA,KUMBANG JAYA
1104050035,11.02.05.2026,KUMBANG INDAH,KUMBANG INDAH
1104050036,11.02.05.2029,DELENG MEGAKHE,DELENG MEGAKHE
1104050038,11.02.05.2032,BADAR INDAH,BADAR INDAH
1104050040,11.02.05.2027,NATAM BARU,NATAM BARU
1104050041,11.02.05.2034,TANAH MERAH,TANAH MERAH
1104050043,11.02.05.2036,LAWE SEKERAH,LAWE SEKERAH
1104050044,11.02.05.2035,TANOH MEGAKHE,TANOH MEGAKHE
1104050037,11.02.05.2031,LAWE BEKUNG TEMPAHAN,LAWE BEKUNG TAMPAHAN
1104050042,11.02.05.2033,BATU MBERONG,BATU MBEKHONG
1104051001,11.02.07.2001,GULO,GULO
