kode_1961,nama_1961,kode_1971,nama_1971,kode_1980,nama_1980,kode_1990,nama_1990,kode_2000,nama_2000,kode_20102,nama_20102,kode_20111,nama_20111,kode_20112,nama_20112,kode_20121,nama_20121,kode_20122,nama_20122,kode_20131,nama_20131,kode_20132,nama_20132,kode_20141,nama_20141,kode_20142,nama_20142,kode_20151,nama_20151,kode_20152,nama_20152,kode_20161,nama_20161,kode_20162,nama_20162,kode_20171,nama_20171,kode_20172,nama_20172,kode_20181,nama_20181
514,TUBAN,1323,TUBAN,1323,TUBAN,3523,TUBAN,3523,TUBAN,3523,TUBAN,3523,TUBAN,3523,TUBAN,3523,TUBAN,3523,TUBAN,3523,TUBAN,3523,TUBAN,3523,TUBAN,3523,TUBAN,3523,TUBAN,3523,TUBAN,3523,TUBAN,3523,TUBAN,3523,TUBAN,3523,TUBAN,3523,TUBAN
515,LAMONGAN,1324,LAMONGAN,1324,LAMONGAN,3524,LAMONGAN,3524,LAMONGAN,3524,LAMONGAN,3524,LAMONGAN,3524,LAMONGAN,3524,LAMONGAN,3524,LAMONGAN,3524,LAMONGAN,3524,LAMONGAN,3524,LAMONGAN,3524,LAMONGAN,3524,LAMONGAN,3524,LAMONGAN,3524,LAMONGAN,3524,LAMONGAN,3524,LAMONGAN,3524,LAMONGAN,3524,LAMONGAN
509,SURABAJA,1325,SURABAJA,1325,GRESIK,3525,GRESIK,3525,GRESIK,3525,GRESIK,3525,GRESIK,3525,GRESIK,3525,GRESIK,3525,GRESIK,3525,GRESIK,3525,GRESIK,3525,GRESIK,3525,GRESIK,3525,GRESIK,3525,GRESIK,3525,GRESIK,3525,GRESIK,3525,GRESIK,3525,GRESIK,3525,GRESIK
537,BANGKALAN,1326,BANGKALAN,1326,BANGKALAN,3526,BANGKALAN,3526,BANGKALAN,3526,BANGKALAN,3526,BANGKALAN,3526,BANGKALAN,3526,BANGKALAN,3526,BANGKALAN,3526,BANGKALAN,3526,BANGKALAN,3526,BANGKALAN,3526,BANGKALAN,3526,BANGKALAN,3526,BANGKALAN,3526,BANGKALAN,3526,BANGKALAN,3526,BANGKALAN,3526,BANGKALAN,3526,BANGKALAN
535,SAMPANG,1327,SAMPANG,1327,SAMPANG,3527,SAMPANG,3527,SAMPANG,3527,SAMPANG,3527,SAMPANG,3527,SAMPANG,3527,SAMPANG,3527,SAMPANG,3527,SAMPANG,3527,SAMPANG,3527,SAMPANG,3527,SAMPANG,3527,SAMPANG,3527,SAMPANG,3527,SAMPANG,3527,SAMPANG,3527,SAMPANG,3527,SAMPANG,3527,SAMPANG
534,PAMEKASAN,1328,PAMEKASAN,1328,PAMEKASAN,3528,PAMEKASAN,3528,PAMEKASAN,3528,PAMEKASAN,3528,PAMEKASAN,3528,PAMEKASAN,3528,PAMEKASAN,3528,PAMEKASAN,3528,PAMEKASAN,3528,PAMEKASAN,3528,PAMEKASAN,3528,PAMEKASAN,3528,PAMEKASAN,3528,PAMEKASAN,3528,PAMEKASAN,3528,PAMEKASAN,3528,PAMEKASAN,3528,PAMEKASAN,3528,PAMEKASAN
536,SUMENEP,1329,SUMENEP,1329,SUMENEP,3529,SUMENEP,3529,SUMENEP,3529,SUMENEP,3529,SUMENEP,3529,SUMENEP,3529,SUMENEP,3529,SUMENEP,3529,SUMENEP,3529,SUMENEP,3529,SUMENEP,3529,SUMENEP,3529,SUMENEP,3529,SUMENEP,3529,SUMENEP,3529,SUMENEP,3529,SUMENEP,3529,SUMENEP,3529,SUMENEP
504,KEDIRI,1330,KEDIRI,1330,KOTA KEDIRI,3571,KEDIRI,3571,KOTA KEDIRI,3571,KEDIRI,3571,KEDIRI,3571,KEDIRI,3571,KEDIRI,3571,KEDIRI,3571,KEDIRI,3571,KEDIRI,3571,KEDIRI,3571,KEDIRI,3571,KEDIRI,3571,KEDIRI,3571,KEDIRI,3571,KEDIRI,3571,KEDIRI,3571,KEDIRI,3571,KEDIRI
505,BLITAR,1331,BLITAR,1331,KOTA BLITAR,3572,BLITAR,3572,KOTA BLITAR,3572,BLITAR,3572,BLITAR,3572,BLITAR,3572,BLITAR,3572,BLITAR,3572,BLITAR,3572,BLITAR,3572,BLITAR,3572,BLITAR,3572,BLITAR,3572,BLITAR,3572,BLITAR,3572,BLITAR,3572,BLITAR,3572,BLITAR,3572,BLITAR
506,MALANG,1332,MALANG,1332,KOTA MALANG,3573,MALANG,3573,KOTA MALANG,3573,MALANG,3573,MALANG,3573,MALANG,3573,MALANG,3573,MALANG,3573,MALANG,3573,MALANG,3573,MALANG,3573,MALANG,3573,MALANG,3573,MALANG,3573,MALANG,3573,MALANG,3573,MALANG,3573,MALANG,3573,MALANG
508,PROBOLINGGO,1333,PROBOLINGGO,1333,KOTA PROBOLINGGO,3574,PROBOLINGGO,3574,KOTA PROBOLINGGO,3574,PROBOLINGGO,3574,PROBOLINGGO,3574,PROBOLINGGO,3574,PROBOLINGGO,3574,PROBOLINGGO,3574,PROBOLINGGO,3574,PROBOLINGGO,3574,PROBOLINGGO,3574,PROBOLINGGO,3574,PROBOLINGGO,3574,PROBOLINGGO,3574,PROBOLINGGO,3574,PROBOLINGGO,3574,PROBOLINGGO,3574,PROBOLINGGO,3574,PROBOLINGGO
507,PASURUAN,1334,PASURUAN,1334,KOTA PASURUAN,3575,PASURUAN,3575,KOTA PASURUAN,3575,PASURUAN,3575,PASURUAN,3575,PASURUAN,3575,PASURUAN,3575,PASURUAN,3575,PASURUAN,3575,PASURUAN,3575,PASURUAN,3575,PASURUAN,3575,PASURUAN,3575,PASURUAN,3575,PASURUAN,3575,PASURUAN,3575,PASURUAN,3575,PASURUAN,3575,PASURUAN
502,MODJOKERTO,1335,MODJOKERTO,1335,KOTA MOJOKERTO,3576,MOJOKERTO,3576,KOTA MOJOKERTO,3576,KOTA MOJOKERTO,3576,KOTA MOJOKERTO,3576,KOTA MOJOKERTO,3576,MOJOKERTO,3576,MOJOKERTO,3576,MOJOKERTO,3576,MOJOKERTO,3576,MOJOKERTO,3576,MOJOKERTO,3576,MOJOKERTO,3576,MOJOKERTO,3576,MOJOKERTO,3576,MOJOKERTO,3576,MOJOKERTO,3576,MOJOKERTO,3576,MOJOKERTO
503,MADIUN,1336,MADIUN,1336,KOTA MADIUN,3577,MADIUN,3577,KOTA MADIUN,3577,KOTA MADIUN,3577,KOTA MADIUN,3577,KOTA MADIUN,3577,MADIUN,3577,MADIUN,3577,MADIUN,3577,MADIUN,3577,MADIUN,3577,MADIUN,3577,MADIUN,3577,MADIUN,3577,MADIUN,3577,MADIUN,3577,MADIUN,3577,MADIUN,3577,MADIUN
501,SURABAJA,1337,SURABAJA,1337,KOTA SURABAYA,3578,SURABAYA,3578,KOTA SURABAYA,3578,SURABAYA,3578,SURABAYA,3578,SURABAYA,3578,SURABAYA,3578,SURABAYA,3578,SURABAYA,3578,SURABAYA,3578,SURABAYA,3578,SURABAYA,3578,SURABAYA,3578,SURABAYA,3578,SURABAYA,3578,SURABAYA,3578,SURABAYA,3578,SURABAYA,3578,SURABAYA
506,MALANG,1332,MALANG,1332,KOTA MALANG,3573,MALANG,3573,KOTA MALANG,3579,BATU,3579,BATU,3579,BATU,3579,BATU,3579,BATU,3579,BATU,3579,BATU,3579,BATU,3579,BATU,3579,BATU,3579,BATU,3579,BATU,3579,BATU,3579,BATU,3579,BATU,3579,BATU
405,KULON PROGO,1201,KULON PROGO,1201,KULON PROGO,3401,KULON PROGO,3401,KULON PROGO,3401,KULON PROGO,3401,KULON PROGO,3401,KULON PROGO,3401,KULON PROGO,3401,KULON PROGO,3401,KULON PROGO,3401,KULON PROGO,3401,KULON PROGO,3401,KULON PROGO,3401,KULON PROGO,3401,KULON PROGO,3401,KULON PROGO,3401,KULON PROGO,3401,KULON PROGO,3401,KULON PROGO,3401,KULON PROGO
402,BANTUL,1202,BANTUL,1202,BANTUL,3402,BANTUL,3402,BANTUL,3402,BANTUL,3402,BANTUL,3402,BANTUL,3402,BANTUL,3402,BANTUL,3402,BANTUL,3402,BANTUL,3402,BANTUL,3402,BANTUL,3402,BANTUL,3402,BANTUL,3402,BANTUL,3402,BANTUL,3402,BANTUL,3402,BANTUL,3402,BANTUL
404,GUNUNG KIDUL,1203,GUNUNG KIDUL,1203,GUNUNG KIDUL,3403,GUNUNG KIDUL,3403,GUNUNG KIDUL,3403,GUNUNG KIDUL,3403,GUNUNG KIDUL,3403,GUNUNG KIDUL,3403,GUNUNG KIDUL,3403,GUNUNG KIDUL,3403,GUNUNG KIDUL,3403,GUNUNG KIDUL,3403,GUNUNG KIDUL,3403,GUNUNG KIDUL,3403,GUNUNG KIDUL,3403,GUNUNG KIDUL,3403,GUNUNG KIDUL,3403,GUNUNG KIDUL,3403,GUNUNG KIDUL,3403,GUNUNG KIDUL,3403,GUNUNG KIDUL
403,SLEMAN,1204,SLEMAN,1204,SLEMAN,3404,SLEMAN,3404,SLEMAN,3404,SLEMAN,3404,SLEMAN,3404,SLEMAN,3404,SLEMAN,3404,SLEMAN,3404,SLEMAN,3404,SLEMAN,3404,SLEMAN,3404,SLEMAN,3404,SLEMAN,3404,SLEMAN,3404,SLEMAN,3404,SLEMAN,3404,SLEMAN,3404,SLEMAN,3404,SLEMAN
491,JOGJAKARTA,1205,JOGJAKARTA,1205,KOTA YOGYAKARTA,3471,YOGYAKARTA,3471,KOTA YOGYAKARTA,3471,YOGYAKARTA,3471,YOGYAKARTA,3471,YOGYAKARTA,3471,YOGYAKARTA,3471,YOGYAKARTA,3471,YOGYAKARTA,3471,YOGYAKARTA,3471,YOGYAKARTA,3471,YOGYAKARTA,3471,YOGYAKARTA,3471,YOGYAKARTA,3471,YOGYAKARTA,3471,YOGYAKARTA,3471,YOGYAKARTA,3471,YOGYAKARTA,3471,YOGYAKARTA
309,TJILAJAP,1101,TJILATJAP,1101,CILACAP,3301,CILACAP,3301,CILACAP,3301,CILACAP,3301,CILACAP,3301,CILACAP,3301,CILACAP,3301,CILACAP,3301,CILACAP,3301,CILACAP,3301,CILACAP,3301,CILACAP,3301,CILACAP,3301,CILACAP,3301,CILACAP,3301,CILACAP,3301,CILACAP,3301,CILACAP,3301,CILACAP
307,BANJUMAS,1102,BANJUMAS,1102,BANYUMAS,3302,BANYUMAS,3302,BANYUMAS,3302,BANYUMAS,3302,BANYUMAS,3302,BANYUMAS,3302,BANYUMAS,3302,BANYUMAS,3302,BANYUMAS,3302,BANYUMAS,3302,BANYUMAS,3302,BANYUMAS,3302,BANYUMAS,3302,BANYUMAS,3302,BANYUMAS,3302,BANYUMAS,3302,BANYUMAS,3302,BANYUMAS,3302,BANYUMAS
308,PURBOLINGGO,1103,PURBOLINGGO,1103,PURBALINGGA,3303,PURBALINGGA,3303,PURBALINGGA,3303,PURBALINGGA,3303,PURBALINGGA,3303,PURBALINGGA,3303,PURBALINGGA,3303,PURBALINGGA,3303,PURBALINGGA,3303,PURBALINGGA,3303,PURBALINGGA,3303,PURBALINGGA,3303,PURBALINGGA,3303,PURBALINGGA,3303,PURBALINGGA,3303,PURBALINGGA,3303,PURBALINGGA,3303,PURBALINGGA,3303,PURBALINGGA
310,BANDJARNEGARA,1104,BANDJARNEGARA,1104,BANJARNEGARA,3304,BANJARNEGARA,3304,BANJARNEGARA,3304,BANJARNEGARA,3304,BANJARNEGARA,3304,BANJARNEGARA,3304,BANJARNEGARA,3304,BANJARNEGARA,3304,BANJARNEGARA,3304,BANJARNEGARA,3304,BANJARNEGARA,3304,BANJARNEGARA,3304,BANJARNEGARA,3304,BANJARNEGARA,3304,BANJARNEGARA,3304,BANJARNEGARA,3304,BANJARNEGARA,3304,BANJARNEGARA,3304,BANJARNEGARA
315,KEBUMEN,1105,KEBUMEN,1105,KEBUMEN,3305,KEBUMEN,3305,KEBUMEN,3305,KEBUMEN,3305,KEBUMEN,3305,KEBUMEN,3305,KEBUMEN,3305,KEBUMEN,3305,KEBUMEN,3305,KEBUMEN,3305,KEBUMEN,3305,KEBUMEN,3305,KEBUMEN,3305,KEBUMEN,3305,KEBUMEN,3305,KEBUMEN,3305,KEBUMEN,3305,KEBUMEN,3305,KEBUMEN
314,PURWOREJO,1106,PURWOREDJO,1106,PURWOREJO,3306,PURWOREJO,3306,PURWOREJO,3306,PURWOREJO,3306,PURWOREJO,3306,PURWOREJO,3306,PURWOREJO,3306,PURWOREJO,3306,PURWOREJO,3306,PURWOREJO,3306,PURWOREJO,3306,PURWOREJO,3306,PURWOREJO,3306,PURWOREJO,3306,PURWOREJO,3306,PURWOREJO,3306,PURWOREJO,3306,PURWOREJO,3306,PURWOREJO
313,WONOSOBO,1107,WONOSOBO,1107,WONOSOBO,3307,WONOSOBO,3307,WONOSOBO,3307,WONOSOBO,3307,WONOSOBO,3307,WONOSOBO,3307,WONOSOBO,3307,WONOSOBO,3307,WONOSOBO,3307,WONOSOBO,3307,WONOSOBO,3307,WONOSOBO,3307,WONOSOBO,3307,WONOSOBO,3307,WONOSOBO,3307,WONOSOBO,3307,WONOSOBO,3307,WONOSOBO,3307,WONOSOBO
311,MAGELANG,1108,MAGELANG,1108,MAGELANG,3308,MAGELANG,3308,MAGELANG,3308,MAGELANG,3308,MAGELANG,3308,MAGELANG,3308,MAGELANG,3308,MAGELANG,3308,MAGELANG,3308,MAGELANG,3308,MAGELANG,3308,MAGELANG,3308,MAGELANG,3308,MAGELANG,3308,MAGELANG,3308,MAGELANG,3308,MAGELANG,3308,MAGELANG,3308,MAGELANG
330,BOJOLALI,1109,BOJOLALI,1109,BOYOLALI,3309,BOYOLALI,3309,BOYOLALI,3309,BOYOLALI,3309,BOYOLALI,3309,BOYOLALI,3309,BOYOLALI,3309,BOYOLALI,3309,BOYOLALI,3309,BOYOLALI,3309,BOYOLALI,3309,BOYOLALI,3309,BOYOLALI,3309,BOYOLALI,3309,BOYOLALI,3309,BOYOLALI,3309,BOYOLALI,3309,BOYOLALI,3309,BOYOLALI
329,KLATEN,1110,KLATEN,1110,KLATEN,3310,KLATEN,3310,KLATEN,3310,KLATEN,3310,KLATEN,3310,KLATEN,3310,KLATEN,3310,KLATEN,3310,KLATEN,3310,KLATEN,3310,KLATEN,3310,KLATEN,3310,KLATEN,3310,KLATEN,3310,KLATEN,3310,KLATEN,3310,KLATEN,3310,KLATEN,3310,KLATEN
332,SUKOHARDJO,1111,SUKOHARJO,1111,SUKOHARJO,3311,SUKOHARJO,3311,SUKOHARJO,3311,SUKOHARJO,3311,SUKOHARJO,3311,SUKOHARJO,3311,SUKOHARJO,3311,SUKOHARJO,3311,SUKOHARJO,3311,SUKOHARJO,3311,SUKOHARJO,3311,SUKOHARJO,3311,SUKOHARJO,3311,SUKOHARJO,3311,SUKOHARJO,3311,SUKOHARJO,3311,SUKOHARJO,3311,SUKOHARJO,3311,SUKOHARJO
334,WONOGIRI,1112,WONOGIRI,1112,WONOGIRI,3312,WONOGIRI,3312,WONOGIRI,3312,WONOGIRI,3312,WONOGIRI,3312,WONOGIRI,3312,WONOGIRI,3312,WONOGIRI,3312,WONOGIRI,3312,WONOGIRI,3312,WONOGIRI,3312,WONOGIRI,3312,WONOGIRI,3312,WONOGIRI,3312,WONOGIRI,3312,WONOGIRI,3312,WONOGIRI,3312,WONOGIRI,3312,WONOGIRI
333,KARANGANJAR,1113,KARANG ANJAR,1113,KARANGANYAR,3313,KARANGANYAR,3313,KARANGANYAR,3313,KARANGANYAR,3313,KARANGANYAR,3313,KARANGANYAR,3313,KARANGANYAR,3313,KARANGANYAR,3313,KARANGANYAR,3313,KARANGANYAR,3313,KARANGANYAR,3313,KARANGANYAR,3313,KARANGANYAR,3313,KARANGANYAR,3313,KARANGANYAR,3313,KARANGANYAR,3313,KARANGANYAR,3313,KARANGANYAR,3313,KARANGANYAR
331,SRAGEN,1114,SRAGEN,1114,SRAGEN,3314,SRAGEN,3314,SRAGEN,3314,SRAGEN,3314,SRAGEN,3314,SRAGEN,3314,SRAGEN,3314,SRAGEN,3314,SRAGEN,3314,SRAGEN,3314,SRAGEN,3314,SRAGEN,3314,SRAGEN,3314,SRAGEN,3314,SRAGEN,3314,SRAGEN,3314,SRAGEN,3314,SRAGEN,3314,SRAGEN
323,GROBOGAN,1115,GROBOGAN,1115,GROBOGAN,3315,GROBOGAN,3315,GROBOGAN,3315,GROBOGAN,3315,GROBOGAN,3315,GROBOGAN,3315,GROBOGAN,3315,GROBOGAN,3315,GROBOGAN,3315,GROBOGAN,3315,GROBOGAN,3315,GROBOGAN,3315,GROBOGAN,3315,GROBOGAN,3315,GROBOGAN,3315,GROBOGAN,3315,GROBOGAN,3315,GROBOGAN,3315,GROBOGAN
327,BLORA,1116,BLORA,1116,BLORA,3316,BLORA,3316,BLORA,3316,BLORA,3316,BLORA,3316,BLORA,3316,BLORA,3316,BLORA,3316,BLORA,3316,BLORA,3316,BLORA,3316,BLORA,3316,BLORA,3316,BLORA,3316,BLORA,3316,BLORA,3316,BLORA,3316,BLORA,3316,BLORA
326,REMBANG,1117,REMBANG,1117,REMBANG,3317,REMBANG,3317,REMBANG,3317,REMBANG,3317,REMBANG,3317,REMBANG,3317,REMBANG,3317,REMBANG,3317,REMBANG,3317,REMBANG,3317,REMBANG,3317,REMBANG,3317,REMBANG,3317,REMBANG,3317,REMBANG,3317,REMBANG,3317,REMBANG,3317,REMBANG,3317,REMBANG
324,PATI,1118,PATI,1118,PATI,3318,PATI,3318,PATI,3318,PATI,3318,PATI,3318,PATI,3318,PATI,3318,PATI,3318,PATI,3318,PATI,3318,PATI,3318,PATI,3318,PATI,3318,PATI,3318,PATI,3318,PATI,3318,PATI,3318,PATI,3318,PATI
328,KUDUS,1119,KUDUS,1119,KUDUS,3319,KUDUS,3319,KUDUS,3319,KUDUS,3319,KUDUS,3319,KUDUS,3319,KUDUS,3319,KUDUS,3319,KUDUS,3319,KUDUS,3319,KUDUS,3319,KUDUS,3319,KUDUS,3319,KUDUS,3319,KUDUS,3319,KUDUS,3319,KUDUS,3319,KUDUS,3319,KUDUS
325,DJEPARA,1120,DJEPARA,1120,JEPARA,3320,JEPARA,3320,JEPARA,3320,JEPARA,3320,JEPARA,3320,JEPARA,3320,JEPARA,3320,JEPARA,3320,JEPARA,3320,JEPARA,3320,JEPARA,3320,JEPARA,3320,JEPARA,3320,JEPARA,3320,JEPARA,3320,JEPARA,3320,JEPARA,3320,JEPARA,3320,JEPARA
322,DEMAK,1121,DEMAK,1121,DEMAK,3321,DEMAK,3321,DEMAK,3321,DEMAK,3321,DEMAK,3321,DEMAK,3321,DEMAK,3321,DEMAK,3321,DEMAK,3321,DEMAK,3321,DEMAK,3321,DEMAK,3321,DEMAK,3321,DEMAK,3321,DEMAK,3321,DEMAK,3321,DEMAK,3321,DEMAK,3321,DEMAK
320,SEMARANG,1122,SEMARANG,1122,SEMARANG,3322,SEMARANG,3322,SEMARANG,3322,SEMARANG,3322,SEMARANG,3322,SEMARANG,3322,SEMARANG,3322,SEMARANG,3322,SEMARANG,3322,SEMARANG,3322,SEMARANG,3322,SEMARANG,3322,SEMARANG,3322,SEMARANG,3322,SEMARANG,3322,SEMARANG,3322,SEMARANG,3322,SEMARANG,3322,SEMARANG
312,TEMANGGUNG,1123,TEMANGGUNG,1123,TEMANGGUNG,3323,TEMANGGUNG,3323,TEMANGGUNG,3323,TEMANGGUNG,3323,TEMANGGUNG,3323,TEMANGGUNG,3323,TEMANGGUNG,3323,TEMANGGUNG,3323,TEMANGGUNG,3323,TEMANGGUNG,3323,TEMANGGUNG,3323,TEMANGGUNG,3323,TEMANGGUNG,3323,TEMANGGUNG,3323,TEMANGGUNG,3323,TEMANGGUNG,3323,TEMANGGUNG,3323,TEMANGGUNG,3323,TEMANGGUNG
321,KENDAL,1124,KENDAL,1124,KENDAL,3324,KENDAL,3324,KENDAL,3324,KENDAL,3324,KENDAL,3324,KENDAL,3324,KENDAL,3324,KENDAL,3324,KENDAL,3324,KENDAL,3324,KENDAL,3324,KENDAL,3324,KENDAL,3324,KENDAL,3324,KENDAL,3324,KENDAL,3324,KENDAL,3324,KENDAL,3324,KENDAL
316,PEKALONGAN,1125,BATANG,1125,BATANG,3325,BATANG,3325,BATANG,3325,BATANG,3325,BATANG,3325,BATANG,3325,BATANG,3325,BATANG,3325,BATANG,3325,BATANG,3325,BATANG,3325,BATANG,3325,BATANG,3325,BATANG,3325,BATANG,3325,BATANG,3325,BATANG,3325,BATANG,3325,BATANG
316,PEKALONGAN,1126,PEKALONGAN,1126,PEKALONGAN,3326,PEKALONGAN,3326,PEKALONGAN,3326,PEKALONGAN,3326,PEKALONGAN,3326,PEKALONGAN,3326,PEKALONGAN,3326,PEKALONGAN,3326,PEKALONGAN,3326,PEKALONGAN,3326,PEKALONGAN,3326,PEKALONGAN,3326,PEKALONGAN,3326,PEKALONGAN,3326,PEKALONGAN,3326,PEKALONGAN,3326,PEKALONGAN,3326,PEKALONGAN,3326,PEKALONGAN
317,PEMALANG,1127,PEMALANG,1127,PEMALANG,3327,PEMALANG,3327,PEMALANG,3327,PEMALANG,3327,PEMALANG,3327,PEMALANG,3327,PEMALANG,3327,PEMALANG,3327,PEMALANG,3327,PEMALANG,3327,PEMALANG,3327,PEMALANG,3327,PEMALANG,3327,PEMALANG,3327,PEMALANG,3327,PEMALANG,3327,PEMALANG,3327,PEMALANG,3327,PEMALANG
318,TEGAL,1128,TEGAL,1128,TEGAL,3328,TEGAL,3328,TEGAL,3328,TEGAL,3328,TEGAL,3328,TEGAL,3328,TEGAL,3328,TEGAL,3328,TEGAL,3328,TEGAL,3328,TEGAL,3328,TEGAL,3328,TEGAL,3328,TEGAL,3328,TEGAL,3328,TEGAL,3328,TEGAL,3328,TEGAL,3328,TEGAL
319,BREBES,1129,BREBES,1129,BREBES,3329,BREBES,3329,BREBES,3329,BREBES,3329,BREBES,3329,BREBES,3329,BREBES,3329,BREBES,3329,BREBES,3329,BREBES,3329,BREBES,3329,BREBES,3329,BREBES,3329,BREBES,3329,BREBES,3329,BREBES,3329,BREBES,3329,BREBES,3329,BREBES
301,MAGELANG,1130,MAGELANG,1130,KOTA MAGELANG,3371,MAGELANG,3371,KOTA MAGELANG,3371,MAGELANG,3371,MAGELANG,3371,MAGELANG,3371,MAGELANG,3371,MAGELANG,3371,MAGELANG,3371,MAGELANG,3371,MAGELANG,3371,MAGELANG,3371,MAGELANG,3371,MAGELANG,3371,MAGELANG,3371,MAGELANG,3371,MAGELANG,3371,MAGELANG,3371,MAGELANG
306,SURAKARTA,1131,SURAKARTA,1131,KOTA SURAKARTA,3372,SURAKARTA,3372,KOTA SURAKARTA,3372,SURAKARTA,3372,SURAKARTA,3372,SURAKARTA,3372,SURAKARTA,3372,SURAKARTA,3372,SURAKARTA,3372,SURAKARTA,3372,SURAKARTA,3372,SURAKARTA,3372,SURAKARTA,3372,SURAKARTA,3372,SURAKARTA,3372,SURAKARTA,3372,SURAKARTA,3372,SURAKARTA,3372,SURAKARTA
305,SALATIGA,1132,SALATIGA,1132,KOTA SALATIGA,3373,SALATIGA,3373,KOTA SALATIGA,3373,SALATIGA,3373,SALATIGA,3373,SALATIGA,3373,SALATIGA,3373,SALATIGA,3373,SALATIGA,3373,SALATIGA,3373,SALATIGA,3373,SALATIGA,3373,SALATIGA,3373,SALATIGA,3373,SALATIGA,3373,SALATIGA,3373,SALATIGA,3373,SALATIGA,3373,SALATIGA
304,SEMARANG,1133,SEMARANG,1133,KOTA SEMARANG,3374,SEMARANG,3374,KOTA SEMARANG,3374,SEMARANG,3374,SEMARANG,3374,SEMARANG,3374,SEMARANG,3374,SEMARANG,3374,SEMARANG,3374,SEMARANG,3374,SEMARANG,3374,SEMARANG,3374,SEMARANG,3374,SEMARANG,3374,SEMARANG,3374,SEMARANG,3374,SEMARANG,3374,SEMARANG,3374,SEMARANG
302,PEKALONGAN,1134,PEKALONGAN,1134,KOTA PEKALONGAN,3375,PEKALONGAN,3375,KOTA PEKALONGAN,3375,PEKALONGAN,3375,PEKALONGAN,3375,PEKALONGAN,3375,PEKALONGAN,3375,PEKALONGAN,3375,PEKALONGAN,3375,PEKALONGAN,3375,PEKALONGAN,3375,PEKALONGAN,3375,PEKALONGAN,3375,PEKALONGAN,3375,PEKALONGAN,3375,PEKALONGAN,3375,PEKALONGAN,3375,PEKALONGAN,3375,PEKALONGAN
303,TEGAL,1135,TEGAL,1135,KOTA TEGAL,3376,TEGAL,3376,KOTA TEGAL,3376,TEGAL,3376,TEGAL,3376,TEGAL,3376,TEGAL,3376,TEGAL,3376,TEGAL,3376,TEGAL,3376,TEGAL,3376,TEGAL,3376,TEGAL,3376,TEGAL,3376,TEGAL,3376,TEGAL,3376,TEGAL,3376,TEGAL,3376,TEGAL
212,BOGOR,1003,BOGOR,1003,BOGOR,3203,BOGOR,3203,BOGOR,3201,BOGOR,3201,BOGOR,3201,BOGOR,3201,BOGOR,3201,BOGOR,3201,BOGOR,3201,BOGOR,3201,BOGOR,3201,BOGOR,3201,BOGOR,3201,BOGOR,3201,BOGOR,3201,BOGOR,3201,BOGOR,3201,BOGOR,3201,BOGOR
213,SUKABUMI,1004,SUKABUMI,1004,SUKABUMI,3204,SUKABUMI,3204,SUKABUMI,3202,SUKABUMI,3202,SUKABUMI,3202,SUKABUMI,3202,SUKABUMI,3202,SUKABUMI,3202,SUKABUMI,3202,SUKABUMI,3202,SUKABUMI,3202,SUKABUMI,3202,SUKABUMI,3202,SUKABUMI,3202,SUKABUMI,3202,SUKABUMI,3202,SUKABUMI,3202,SUKABUMI,3202,SUKABUMI
214,TJIANDJUR,1005,TJIANDJUR,1005,CIANJUR,3205,CIANJUR,3205,CIANJUR,3203,CIANJUR,3203,CIANJUR,3203,CIANJUR,3203,CIANJUR,3203,CIANJUR,3203,CIANJUR,3203,CIANJUR,3203,CIANJUR,3203,CIANJUR,3203,CIANJUR,3203,CIANJUR,3203,CIANJUR,3203,CIANJUR,3203,CIANJUR,3203,CIANJUR,3203,CIANJUR
215,BANDUNG,1006,BANDUNG,1006,BANDUNG,3206,BANDUNG,3206,BANDUNG,3204,BANDUNG,3204,BANDUNG,3204,BANDUNG,3204,BANDUNG,3204,BANDUNG,3204,BANDUNG,3204,BANDUNG,3204,BANDUNG,3204,BANDUNG,3204,BANDUNG,3204,BANDUNG,3204,BANDUNG,3204,BANDUNG,3204,BANDUNG,3204,BANDUNG,3204,BANDUNG
217,GARUT,1007,GARUT,1007,GARUT,3207,GARUT,3207,GARUT,3205,GARUT,3205,GARUT,3205,GARUT,3205,GARUT,3205,GARUT,3205,GARUT,3205,GARUT,3205,GARUT,3205,GARUT,3205,GARUT,3205,GARUT,3205,GARUT,3205,GARUT,3205,GARUT,3205,GARUT,3205,GARUT
218,TASIKMALAYA,1008,TASIKMALAYA,1008,TASIKMALAYA,3208,TASIKMALAYA,3208,TASIKMALAYA,3206,TASIKMALAYA,3206,TASIKMALAYA,3206,TASIKMALAYA,3206,TASIKMALAYA,3206,TASIKMALAYA,3206,TASIKMALAYA,3206,TASIKMALAYA,3206,TASIKMALAYA,3206,TASIKMALAYA,3206,TASIKMALAYA,3206,TASIKMALAYA,3206,TASIKMALAYA,3206,TASIKMALAYA,3206,TASIKMALAYA,3206,TASIKMALAYA,3206,TASIKMALAYA
219,TJIAMIS,1009,TJIAMIS,1009,CIAMIS,3209,CIAMIS,3209,CIAMIS,3207,CIAMIS,3207,CIAMIS,3207,CIAMIS,3207,CIAMIS,3207,CIAMIS,3207,CIAMIS,3207,CIAMIS,3207,CIAMIS,3207,CIAMIS,3207,CIAMIS,3207,CIAMIS,3207,CIAMIS,3207,CIAMIS,3207,CIAMIS,3207,CIAMIS,3207,CIAMIS
